stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
U106Z2,"Opatov",50.027662,14.507666,0,,0
U916Z1,"Ke Kateřinkám",50.02538,14.515571,0,,0
U353Z1,"Metodějova",50.026163,14.521442,0,,0
U210Z1,"Jižní Město",50.034318,14.538383,0,,0
U210Z2,"Jižní Město",50.034438,14.537592,0,,0
U286Z1,"Háje",50.030459,14.527442,0,,0
U353Z2,"Metodějova",50.026157,14.520825,0,,0
U916Z2,"Ke Kateřinkám",50.025417,14.515049,0,,0
U106Z6,"Opatov",50.028234,14.50805,0,,0
U855Z2,"Vlašimská",50.074301,14.466399,0,,0
U518Z4,"Orionka",50.075567,14.460083,0,,0
U118Z3,"Flora",50.078344,14.460896,0,,0
U743Z1,"Rokycanova",50.08622,14.455529,0,,0
U69Z1,"Černínova",50.088974,14.462292,0,,0
U512Z4,"Ohrada",50.091401,14.468583,0,,0
U1074Z3,"Krejcárek",50.095201,14.47625,0,,0
U763Z1,"Odlehlá",50.098201,14.481533,0,,0
U678Z1,"Skloněná",50.100218,14.486825,0,,0
U225Z2,"K Žižkovu",50.099405,14.496409,0,,0
U134Z5,"Nádraží Libeň",50.102851,14.5032,0,,0
U474Z5,"Vysočanská",50.110831,14.50259,0,,0
U603Z1,"Prosek",50.119041,14.500462,0,,0
U500Z1,"Nový Prosek",50.120951,14.503966,0,,0
U606Z1,"Letňanská",50.122456,14.507056,0,,0
U1000Z12,"Letňany",50.125543,14.516654,0,,0
U405Z1,"Výstaviště Letňany",50.128667,14.511651,0,,0
U89Z1,"Dobratická",50.130318,14.508649,0,,0
U771Z1,"Tupolevova",50.134643,14.505981,0,,0
U125Z1,"Fryčovická",50.139417,14.505137,0,,0
U766Z1,"Trutnovská",50.146301,14.5059,0,,0
U368Z1,"Obchodní centrum Čakovice",50.149651,14.50765,0,,0
U451Z1,"Za Avií",50.150734,14.514183,0,,0
U791Z1,"Čakovický zámek",50.151668,14.521683,0,,0
U114Z1,"Krystalová",50.155071,14.522451,0,,0
U1102Z1,"Sídliště Čakovice",50.157767,14.520086,0,,0
U934Z2,"Náměstí Jiřího Berana",50.150051,14.526466,0,,0
U3212Z2,"Nádraží Čakovice",50.150801,14.520283,0,,0
U1073Z3,"Malá Ohrada",50.040353,14.340329,0,,0
U1232Z2,"Bašteckého",50.039968,14.335909,0,,0
U875Z1,"Píškova",50.041051,14.333483,0,,0
U1029Z1,"Amforová",50.041851,14.327283,0,,0
U1007Z1,"Luka",50.0455,14.321066,0,,0
U711Z2,"Kovářova-KD Mlejn",50.0482,14.317866,0,,0
U475Z2,"Mládí",50.05015,14.323199,0,,0
U492Z2,"Nová kolonie",50.050667,14.328916,0,,0
U709Z2,"Nárožní",50.053362,14.330237,0,,0
U1130Z2,"Bucharova",50.054001,14.339099,0,,0
U968Z2,"Nušlova",50.054667,14.346883,0,,0
U602Z3,"Nové Butovice",50.050717,14.352849,0,,0
U205Z2,"Stará Stodůlecká",50.049267,14.357616,0,,0
U1296Z2,"Butovická",50.051143,14.363234,0,,0
U846Z4,"Vidoule",50.054809,14.364372,0,,0
U685Z2,"Jinonice",50.054683,14.369582,0,,0
U3211Z2,"U Trezorky",50.055946,14.375054,0,,0
U174Z4,"Hutmanka",50.056669,14.370911,0,,0
U396Z4,"U Waltrovky",50.058501,14.374166,0,,0
U116Z2,"Farkáň",50.060451,14.380866,0,,0
U815Z2,"Urbanova",50.062217,14.383616,0,,0
U363Z2,"Malvazinky",50.065017,14.388599,0,,0
U835Z2,"Václavka",50.065219,14.393639,0,,0
U638Z2,"Santoška",50.066234,14.399166,0,,0
U922Z3,"Ženské domovy",50.068568,14.40069,0,,0
U1040Z19,"Na Knížecí",50.068738,14.404151,0,,0
U638Z1,"Santoška",50.066711,14.399106,0,,0
U835Z1,"Václavka",50.065201,14.392999,0,,0
U363Z1,"Malvazinky",50.064967,14.388299,0,,0
U815Z1,"Urbanova",50.062717,14.384199,0,,0
U116Z1,"Farkáň",50.060676,14.380998,0,,0
U396Z3,"U Waltrovky",50.058534,14.374083,0,,0
U396Z1,"U Waltrovky",50.058651,14.371383,0,,0
U174Z3,"Hutmanka",50.056435,14.370858,0,,0
U3211Z1,"U Trezorky",50.055741,14.375517,0,,0
U685Z3,"Jinonice",50.054623,14.371594,0,,0
U846Z3,"Vidoule",50.054484,14.364209,0,,0
U205Z1,"Stará Stodůlecká",50.0495,14.356983,0,,0
U602Z1,"Nové Butovice",50.051217,14.353233,0,,0
U602Z4,"Nové Butovice",50.051751,14.351499,0,,0
U968Z1,"Nušlova",50.054917,14.345516,0,,0
U1130Z1,"Bucharova",50.053767,14.336999,0,,0
U709Z1,"Nárožní",50.053477,14.329803,0,,0
U492Z1,"Nová kolonie",50.050617,14.32705,0,,0
U475Z1,"Mládí",50.050034,14.321633,0,,0
U711Z1,"Kovářova-KD Mlejn",50.048434,14.317783,0,,0
U1007Z2,"Luka",50.045234,14.321433,0,,0
U1029Z2,"Amforová",50.041515,14.327791,0,,0
U875Z3,"Píškova",50.040751,14.334616,0,,0
U1232Z1,"Bašteckého",50.039913,14.336378,0,,0
U1073Z1,"Malá Ohrada",50.04027,14.339995,0,,0
U378Z2,"Ústavy Akademie věd",50.018017,14.466816,0,,0
U1096Z1,"V Lískách",50.019784,14.463799,0,,0
U908Z2,"IKEM",50.022701,14.461383,0,,0
U819Z2,"Ústav mateřství",50.024488,14.460162,0,,0
U257Z2,"Klárův ústav",50.028301,14.456733,0,,0
U228Z4,"Kačerov",50.041911,14.461571,0,,0
U704Z1,"Starý Spořilov",50.042501,14.473633,0,,0
U624Z1,"Roztylské náměstí",50.044494,14.478796,0,,0
U322Z1,"Lešanská",50.045834,14.482899,0,,0
U697Z6,"Spořilov",50.049981,14.482579,0,,0
U375Z1,"Měchenická",50.049964,14.488846,0,,0
U784Z3,"U Lípy",50.052034,14.495018,0,,0
U784Z4,"U Lípy",50.051313,14.494495,0,,0
U375Z2,"Měchenická",50.050269,14.488222,0,,0
U697Z7,"Spořilov",50.050551,14.483483,0,,0
U322Z2,"Lešanská",50.046037,14.483013,0,,0
U624Z2,"Roztylské náměstí",50.044479,14.478352,0,,0
U704Z2,"Starý Spořilov",50.042582,14.473387,0,,0
U832Z2,"V Zápolí",50.046084,14.467733,0,,0
U228Z2,"Kačerov",50.041779,14.460544,0,,0
U488Z6,"Nemocnice Krč",50.030779,14.454878,0,,0
U257Z1,"Klárův ústav",50.027701,14.457149,0,,0
U819Z1,"Ústav mateřství",50.024531,14.459923,0,,0
U908Z1,"IKEM",50.020701,14.463316,0,,0
U378Z1,"Ústavy Akademie věd",50.017934,14.46695,0,,0
U668Z1,"Rembrandtova",50.067868,14.5127,0,,0
U674Z1,"Královická",50.064984,14.5158,0,,0
U1323Z2,"Sídliště Skalka",50.062684,14.511616,0,,0
U674Z2,"Královická",50.065567,14.515249,0,,0
U668Z2,"Rembrandtova",50.068501,14.5122,0,,0
U2137Z1,"Uhříněveský hřbitov",50.027517,14.6163,0,,0
U1885Z1,"Říčany,prům.areál Černokostelecká",50.004811,14.65688,0,,0
U1875Z1,"Říčany,U Větrníku",50.001711,14.66258,0,,0
U9364Z1,"Říčany,Pacov,U Hřbitova",50.010513,14.668652,0,,2
U1813Z1,"Říčany,Pacov",50.012641,14.67436,0,,0
U2456Z1,"Říčany,Pacov,Horní Pacov",50.013456,14.682343,0,,0
U1814Z1,"Březí,U křížku",50.013669,14.689945,0,,0
U1815Z1,"Říčany,Strašín",50.003195,14.702033,0,,0
U1817Z1,"Babice",50.007861,14.71487,0,,0
U2891Z1,"Babice,U hřiště",50.009708,14.719257,0,,0
U1818Z1,"Babice,Babičky",50.009387,14.726156,0,,0
U1819Z1,"Doubek",50.016881,14.73744,0,,0
U1819Z2,"Doubek",50.017027,14.737067,0,,0
U1818Z2,"Babice,Babičky",50.009391,14.72611,0,,0
U2891Z2,"Babice,U hřiště",50.009793,14.71876,0,,0
U1817Z2,"Babice",50.007891,14.71482,0,,0
U1815Z2,"Říčany,Strašín",50.003272,14.701852,0,,0
U1814Z3,"Březí,U křížku",50.013699,14.68975,0,,0
U2456Z2,"Říčany,Pacov,Horní Pacov",50.013681,14.681902,0,,0
U1813Z2,"Říčany,Pacov",50.012761,14.67343,0,,0
U9364Z2,"Říčany,Pacov,U Hřbitova",50.009685,14.668254,0,,2
U1885Z2,"Říčany,prům.areál Černokostelecká",50.004551,14.65764,0,,0
U2137Z2,"Uhříněveský hřbitov",50.028368,14.615083,0,,0
U1069Z4,"Nádraží Horní Měcholupy",50.049318,14.564722,0,,0
U154Z3,"Boloňská",50.048247,14.556578,0,,0
U1012Z1,"Morseova",50.035148,14.558835,0,,0
U388Z3,"Nádraží Modřany",50.004026,14.403654,0,,0
U62Z1,"Cukrovar Modřany",49.999334,14.406349,0,,0
U280Z1,"Komořany",49.992067,14.410416,0,,0
U280Z2,"Komořany",49.990298,14.410824,0,,0
U280Z3,"Komořany",49.991601,14.410816,0,,0
U62Z2,"Cukrovar Modřany",49.999617,14.406366,0,,0
U388Z4,"Nádraží Modřany",50.004159,14.403745,0,,0
U928Z2,"Tylova čtvrť",50.008201,14.415616,0,,0
U415Z2,"Pod Dálnicí",50.044821,14.461937,0,,0
U384Z2,"Miškovice",50.155864,14.540774,0,,0
U399Z2,"Radonická",50.154807,14.537703,0,,0
U64Z3,"Čakovice",50.151284,14.531083,0,,0
U1083Z2,"Oderská",50.147091,14.529833,0,,0
U248Z2,"Ke Stadionu",50.147701,14.524816,0,,0
U63Z2,"Cukrovar Čakovice",50.151668,14.518833,0,,0
U754Z2,"Prosecká",50.117571,14.497048,0,,0
U251Z2,"Kelerka",50.115184,14.488999,0,,0
U1413Z2,"Kundratka",50.112668,14.479646,0,,0
U529Z11,"Palmovka",50.104881,14.476148,0,,0
U1413Z1,"Kundratka",50.112485,14.479759,0,,0
U251Z1,"Kelerka",50.115318,14.490199,0,,0
U754Z1,"Prosecká",50.117921,14.498244,0,,0
U63Z1,"Cukrovar Čakovice",50.151551,14.519166,0,,0
U3212Z1,"Nádraží Čakovice",50.150423,14.520063,0,,0
U248Z1,"Ke Stadionu",50.147635,14.52475,0,,0
U1083Z1,"Oderská",50.146761,14.53068,0,,0
U64Z6,"Čakovice",50.151176,14.530661,0,,0
U64Z2,"Čakovice",50.151485,14.530983,0,,0
U399Z1,"Radonická",50.154829,14.538396,0,,0
U384Z1,"Miškovice",50.15602,14.542004,0,,0
U934Z1,"Náměstí Jiřího Berana",50.150935,14.526732,0,,0
U1041Z2,"Ve Žlíbku",50.111118,14.62465,0,,0
U279Z2,"Komárovská",50.115385,14.62145,0,,0
U1031Z2,"Lukavecká",50.116301,14.6178,0,,0
U452Z2,"Nádraží Horní Počernice",50.115384,14.612333,0,,0
U859Z2,"Vojická",50.114051,14.6044,0,,0
U188Z2,"Chvaly",50.112501,14.594583,0,,0
U897Z11,"Černý Most",50.109718,14.578527,0,,0
U897Z2,"Černý Most",50.109199,14.577432,0,,0
U897Z7,"Černý Most",50.108641,14.576898,0,,0
U1129Z2,"Breitcetlova",50.106224,14.574134,0,,0
U1057Z2,"Kapitána Stránského",50.103518,14.57575,0,,0
U1061Z2,"Doležalova",50.101781,14.569755,0,,0
U1070Z2,"Generála Janouška",50.102784,14.5639,0,,0
U1228Z2,"Hloubětínská",50.104432,14.53536,0,,0
U135Z4,"Hloubětín",50.106035,14.537479,0,,0
U652Z3,"Sídliště Hloubětín",50.106286,14.542178,0,,0
U657Z1,"Sídliště Lehovec",50.103251,14.548933,0,,0
U970Z2,"Žárská",50.105833,14.553779,0,,0
U137Z1,"Hejtmanská",50.105394,14.557032,0,,0
U1070Z1,"Generála Janouška",50.102484,14.56395,0,,0
U1061Z1,"Doležalova",50.101918,14.57065,0,,0
U1057Z1,"Kapitána Stránského",50.103323,14.576175,0,,0
U1129Z1,"Breitcetlova",50.106062,14.574915,0,,0
U897Z1,"Černý Most",50.109116,14.577132,0,,0
U897Z5,"Černý Most",50.10877,14.577972,0,,0
U188Z1,"Chvaly",50.112668,14.597217,0,,0
U859Z1,"Vojická",50.113701,14.603433,0,,0
U452Z1,"Nádraží Horní Počernice",50.115336,14.613601,0,,0
U1031Z1,"Lukavecká",50.116032,14.617319,0,,0
U279Z1,"Komárovská",50.115234,14.62145,0,,0
U1041Z1,"Ve Žlíbku",50.111193,14.624384,0,,0
U897Z3,"Černý Most",50.108843,14.578666,0,,0
U1235Z1,"Obchodní centrum Černý Most",50.108141,14.587248,0,,0
U1235Z2,"Obchodní centrum Černý Most",50.108591,14.587476,0,,0
U313Z1,"Kyje",50.097951,14.549416,0,,0
U207Z1,"Jiráskova čtvrť",50.094103,14.545898,0,,0
U535Z1,"Pávovské náměstí",50.093168,14.54025,0,,0
U158Z1,"Hostavice",50.090218,14.563483,0,,0
U158Z2,"Hostavice",50.090024,14.563175,0,,0
U464Z3,"Poliklinika Vysočany",50.108434,14.49365,0,,0
U474Z58,"Nádraží Vysočany",50.110244,14.499479,0,,0
U1052Z3,"Špitálská",50.11086,14.505162,0,,0
U873Z3,"Poštovská",50.110518,14.510433,0,,0
U75Z3,"Kolbenova",50.110477,14.514688,0,,0
U499Z3,"Nový Hloubětín",50.109973,14.529309,0,,0
U499Z4,"Nový Hloubětín",50.110234,14.528866,0,,0
U75Z4,"Kolbenova",50.110731,14.514582,0,,0
U873Z4,"Poštovská",50.110701,14.51085,0,,0
U1052Z4,"Špitálská",50.111101,14.505,0,,0
U474Z53,"Nádraží Vysočany",50.110487,14.499357,0,,0
U464Z5,"Poliklinika Vysočany",50.108684,14.493666,0,,0
U1114Z2,"Velká Ohrada",50.035573,14.336059,0,,0
U1124Z2,"Červeňanského",50.038731,14.335336,0,,0
U1073Z2,"Malá Ohrada",50.040299,14.340302,0,,0
U875Z2,"Píškova",50.041683,14.334954,0,,0
U356Z2,"Archeologická",50.044667,14.338749,0,,0
U304Z2,"Ovčí hájek",50.046267,14.347899,0,,0
U602Z2,"Nové Butovice",50.050734,14.353333,0,,0
U304Z1,"Ovčí hájek",50.046417,14.347433,0,,0
U356Z1,"Archeologická",50.043567,14.336883,0,,0
U1124Z1,"Červeňanského",50.039189,14.335082,0,,0
U587Z1,"Ohradské náměstí",50.037335,14.335454,0,,0
U1114Z1,"Velká Ohrada",50.035375,14.335876,0,,0
U699Z3,"Stadion Strahov",50.078484,14.389113,0,,0
U981Z1,"Koleje Strahov",50.080501,14.390192,0,,0
U362Z9,"Malovanka",50.085567,14.383349,0,,0
U140Z5,"Hládkov",50.089836,14.386211,0,,0
U140Z6,"Hládkov",50.0897,14.386004,0,,0
U362Z10,"Malovanka",50.085367,14.383183,0,,0
U981Z2,"Koleje Strahov",50.080184,14.389872,0,,0
U699Z4,"Stadion Strahov",50.078709,14.388542,0,,0
U649Z2,"Poliklinika Mazurská",50.127176,14.413782,0,,0
U649Z1,"Poliklinika Mazurská",50.127459,14.413305,0,,0
U949Z3,"Sídliště Čimice",50.144234,14.432149,0,,0
U74Z2,"Čimice",50.140901,14.430483,0,,0
U330Z2,"Libeňská",50.137718,14.429933,0,,0
U1015Z1,"Okořská",50.135907,14.431481,0,,0
U615Z2,"Přívorská",50.136034,14.436566,0,,0
U898Z2,"Za Čimickým hájem",50.135401,14.447783,0,,0
U864Z9,"Vozovna Kobylisy",50.133084,14.45295,0,,0
U1011Z2,"Mirovická",50.130334,14.452083,0,,0
U688Z2,"Sídliště Kobylisy",50.126551,14.451966,0,,0
U675Z9,"Kobylisy",50.124841,14.451942,0,,0
U688Z1,"Sídliště Kobylisy",50.127534,14.452249,0,,0
U1011Z1,"Mirovická",50.131434,14.452783,0,,0
U864Z11,"Vozovna Kobylisy",50.133251,14.453259,0,,0
U898Z1,"Za Čimickým hájem",50.135484,14.447299,0,,0
U615Z1,"Přívorská",50.136126,14.436188,0,,0
U330Z1,"Libeňská",50.136601,14.430149,0,,0
U74Z1,"Čimice",50.140718,14.430833,0,,0
U949Z1,"Sídliště Čimice",50.143191,14.431313,0,,0
U949Z2,"Sídliště Čimice",50.144918,14.432599,0,,0
U869Z1,"Výhledy",50.137191,14.368687,0,,0
U111Z2,"Výhledské náměstí",50.134984,14.373233,0,,0
U53Z2,"Budovec",50.134701,14.383433,0,,0
U233Z1,"Kamýcká",50.130601,14.382748,0,,0
U53Z1,"Budovec",50.133851,14.383866,0,,0
U874Z3,"Zemědělská univerzita",50.133417,14.377033,0,,0
U111Z1,"Výhledské náměstí",50.135092,14.373317,0,,0
U190Z5,"I. P. Pavlova",50.074746,14.429035,0,,0
U955Z1,"Dětská nemocnice Karlov",50.070783,14.428554,0,,0
U956Z1,"Apolinářská",50.071509,14.426479,0,,0
U959Z1,"Větrov",50.073667,14.424391,0,,0
U964Z1,"U Nemocnice",50.073561,14.420959,0,,0
U237Z11,"Karlovo náměstí",50.075203,14.418904,0,,0
U964Z2,"U Nemocnice",50.073483,14.420901,0,,0
U959Z2,"Větrov",50.073231,14.424399,0,,0
U956Z2,"Apolinářská",50.071511,14.427029,0,,0
U933Z1,"Na Bojišti",50.072856,14.427422,0,,0
U958Z1,"Kateřinská",50.074338,14.426157,0,,0
U190Z9,"I. P. Pavlova",50.074941,14.428991,0,,0
U362Z12,"Malovanka",50.08548,14.380779,0,,0
U563Z1,"Pod Královkou",50.085931,14.37886,0,,0
U563Z2,"Pod Královkou",50.085789,14.378742,0,,0
U1407Z1,"Diskařská",50.079092,14.382758,0,,1
U992Z2,"Spiritka",50.076967,14.367099,0,,0
U579Z4,"Podbělohorská",50.075101,14.3724,0,,0
U206Z1,"Jinonická",50.069384,14.377516,0,,0
U788Z1,"U Měchurky",50.064567,14.377916,0,,0
U573Z1,"Pod Šmukýřkou",50.060951,14.375583,0,,0
U174Z1,"Hutmanka",50.057121,14.369313,0,,0
U846Z1,"Vidoule",50.055684,14.365099,0,,0
U685Z1,"Jinonice",50.054367,14.370066,0,,0
U27Z1,"Sídliště Jinonice",50.051016,14.365166,0,,0
U238Z1,"Karlštejnská",50.05264,14.359581,0,,0
U786Z1,"K Fialce",50.055884,14.329366,0,,0
U1210Z1,"K Hájům",50.054956,14.324045,0,,0
U999Z1,"Mototechna",50.054093,14.315438,0,,0
U281Z6,"Bavorská",50.053675,14.311909,0,,0
U999Z2,"Mototechna",50.054164,14.317178,0,,0
U1210Z2,"K Hájům",50.055232,14.326281,0,,0
U786Z2,"K Fialce",50.055555,14.329546,0,,0
U238Z2,"Karlštejnská",50.052647,14.358516,0,,0
U1296Z1,"Butovická",50.051551,14.362629,0,,0
U27Z2,"Sídliště Jinonice",50.051109,14.366108,0,,0
U846Z2,"Vidoule",50.055966,14.365317,0,,0
U174Z2,"Hutmanka",50.056585,14.369611,0,,0
U396Z2,"U Waltrovky",50.059003,14.373562,0,,0
U573Z2,"Pod Šmukýřkou",50.061417,14.375283,0,,0
U788Z2,"U Měchurky",50.064834,14.378549,0,,0
U254Z4,"Klamovka",50.071423,14.379863,0,,0
U443Z1,"Nad Klamovkou",50.072717,14.37683,0,,0
U565Z1,"Pod Lipkami",50.072962,14.373111,0,,0
U579Z3,"Podbělohorská",50.075884,14.371733,0,,0
U992Z1,"Spiritka",50.07737,14.368319,0,,0
U1407Z2,"Diskařská",50.079287,14.380506,0,,1
U1211Z1,"Raichlova",50.039174,14.328209,0,,0
U679Z1,"Slatinová",50.037673,14.322795,0,,0
U122Z1,"Náměstí U Lva",50.035419,14.315798,0,,0
U915Z1,"Zmrzlík",50.010867,14.312633,0,,0
U888Z2,"Zadní Kopanina",50.006734,14.313116,0,,0
U24Z2,"Na Beránku",49.997832,14.429509,0,,0
U1037Z2,"Pavelkova",50.000001,14.426766,0,,0
U1036Z2,"Petržílova",49.998967,14.422699,0,,0
U1035Z2,"Platónova",49.998951,14.416883,0,,0
U1157Z2,"Písková",50.003234,14.417633,0,,0
U300Z2,"Krocínka",50.116006,14.502876,0,,0
U260Z2,"Klíčovská",50.117901,14.508316,0,,0
U259Z2,"Klíčov",50.116738,14.514408,0,,0
U591Z2,"Pod Krocínkou",50.114014,14.511282,0,,0
U790Z2,"Ke Klíčovu",50.113155,14.507427,0,,0
U474Z7,"Vysočanská",50.110652,14.50218,0,,0
U510Z1,"Českomoravská",50.10593,14.493438,0,,0
U510Z2,"Českomoravská",50.105979,14.492087,0,,0
U474Z4,"Vysočanská",50.110628,14.502465,0,,0
U790Z1,"Ke Klíčovu",50.113535,14.509787,0,,0
U591Z1,"Pod Krocínkou",50.114001,14.5124,0,,0
U259Z1,"Klíčov",50.116896,14.514274,0,,0
U260Z1,"Klíčovská",50.117451,14.50795,0,,0
U300Z1,"Krocínka",50.116084,14.503466,0,,0
U603Z3,"Prosek",50.119702,14.497654,0,,0
U603Z5,"Prosek",50.119577,14.495884,0,,0
U1151Z1,"Starý Prosek",50.117851,14.491383,0,,0
U1081Z1,"U Kundratky",50.117821,14.488024,0,,0
U502Z1,"Nový Střížkov",50.118536,14.483945,0,,0
U990Z1,"Madlina",50.120434,14.48465,0,,0
U683Z1,"Teplická",50.125233,14.486347,0,,0
U332Z3,"Střížkov",50.126922,14.489246,0,,0
U351Z1,"Poliklinika Prosek",50.128244,14.492566,0,,0
U1389Z1,"Terezínská",50.127371,14.500659,0,,0
U3205Z2,"Novoborská",50.126283,14.49853,0,,0
U351Z2,"Poliklinika Prosek",50.128215,14.492133,0,,0
U332Z4,"Střížkov",50.126969,14.488643,0,,0
U683Z2,"Teplická",50.125492,14.486137,0,,0
U990Z2,"Madlina",50.120201,14.48435,0,,0
U502Z2,"Nový Střížkov",50.118501,14.483883,0,,0
U1081Z2,"U Kundratky",50.117817,14.487486,0,,0
U1151Z2,"Starý Prosek",50.117412,14.4909,0,,0
U603Z6,"Prosek",50.119667,14.496507,0,,0
U603Z4,"Prosek",50.118857,14.498257,0,,0
U72Z7,"Lehovec",50.107574,14.54666,0,,0
U135Z5,"Hloubětín",50.106286,14.536815,0,,0
U242Z4,"Kbelská",50.105499,14.533304,0,,0
U665Z2,"Sídliště Prosek",50.122933,14.493425,0,,0
U332Z2,"Střížkov",50.125864,14.489598,0,,0
U467Z2,"Třebenická",50.129216,14.482682,0,,0
U806Z1,"Řepínská",50.133868,14.430216,0,,0
U806Z2,"Řepínská",50.133165,14.429873,0,,0
U467Z4,"Třebenická",50.128775,14.481491,0,,0
U332Z1,"Střížkov",50.125978,14.488886,0,,0
U665Z1,"Sídliště Prosek",50.122062,14.494039,0,,0
U491Z2,"Newtonova",50.035051,14.551983,0,,0
U1012Z2,"Morseova",50.035068,14.558966,0,,0
U967Z1,"Sídliště Petrovice",50.034262,14.563886,0,,0
U1013Z2,"Janovská",50.041051,14.566999,0,,0
U1001Z2,"Na Křečku",50.044401,14.567216,0,,0
U1069Z2,"Nádraží Horní Měcholupy",50.048174,14.56472,0,,0
U453Z6,"Nádraží Hostivař",50.053436,14.535664,0,,0
U472Z4,"Hostivařská",50.052924,14.527875,0,,0
U403Z8,"Na Groši",50.053048,14.52419,0,,0
U596Z3,"Obchodní centrum Hostivař",50.053828,14.519449,0,,0
U1285Z2,"Práčská",50.053601,14.509266,0,,0
U671Z4,"Jesenická",50.056334,14.493766,0,,0
U920Z2,"Želivecká",50.060934,14.494516,0,,0
U198Z2,"Korytná",50.065184,14.492866,0,,0
U459Z5,"Nádraží Strašnice",50.068668,14.4922,0,,0
U713Z5,"Strašnická",50.072368,14.492499,0,,0
U713Z3,"Strašnická",50.072484,14.491233,0,,0
U713Z4,"Strašnická",50.072451,14.490683,0,,0
U459Z3,"Nádraží Strašnice",50.068647,14.491964,0,,0
U198Z1,"Korytná",50.064401,14.493724,0,,0
U920Z1,"Želivecká",50.058854,14.493456,0,,0
U671Z3,"Jesenická",50.057151,14.493816,0,,0
U1285Z1,"Práčská",50.053634,14.5101,0,,0
U596Z4,"Obchodní centrum Hostivař",50.053478,14.519536,0,,0
U403Z7,"Na Groši",50.052794,14.523662,0,,0
U472Z3,"Hostivařská",50.052692,14.528651,0,,0
U453Z7,"Nádraží Hostivař",50.05351,14.536208,0,,0
U154Z2,"Boloňská",50.047977,14.556712,0,,0
U1069Z1,"Nádraží Horní Měcholupy",50.047834,14.565083,0,,0
U1001Z1,"Na Křečku",50.043968,14.566999,0,,0
U1013Z1,"Janovská",50.040518,14.5668,0,,0
U967Z2,"Sídliště Petrovice",50.034468,14.563783,0,,0
U491Z1,"Newtonova",50.035084,14.551866,0,,0
U43Z1,"Brechtova",50.035574,14.517408,0,,0
U735Z1,"Šperlova",50.034268,14.510899,0,,0
U99Z2,"Donovalská",50.036484,14.50855,0,,0
U960Z1,"Brodského",50.038551,14.503266,0,,0
U23Z1,"Benkova",50.037929,14.499096,0,,0
U1131Z1,"Pod Chodovem",50.03554,14.493689,0,,0
U969Z1,"Jarníkova",50.026513,14.494183,0,,0
U989Z1,"Na Jelenách",50.021991,14.499996,0,,0
U271Z1,"Koleje Jižní Město",50.017285,14.499504,0,,0
U271Z2,"Koleje Jižní Město",50.017192,14.500298,0,,0
U989Z2,"Na Jelenách",50.022295,14.500174,0,,0
U969Z2,"Jarníkova",50.026782,14.494049,0,,0
U52Z4,"Chodov",50.030884,14.491749,0,,0
U1131Z2,"Pod Chodovem",50.035682,14.494166,0,,0
U23Z2,"Benkova",50.037834,14.499765,0,,0
U960Z2,"Brodského",50.038667,14.50385,0,,0
U99Z1,"Donovalská",50.037401,14.508883,0,,0
U735Z2,"Šperlova",50.034201,14.510833,0,,0
U43Z2,"Brechtova",50.03535,14.517348,0,,0
U590Z1,"Prašná",50.035001,14.520883,0,,0
U1226Z1,"U Průseku",50.059022,14.517504,0,,0
U1224Z1,"Sídliště Na Groši",50.057605,14.521426,0,,0
U2752Z1,"Záveská",50.053301,14.52247,0,,0
U3014Z2,"K Lesoparku",50.050083,14.537958,0,,0
U2982Z1,"Holoubkovská",50.043865,14.559796,0,,0
U286Z2,"Háje",50.030448,14.526995,0,,0
U115Z9,"Nádraží Holešovice",50.108439,14.440918,0,,0
U196Z1,"Jankovcova",50.110171,14.444876,0,,0
U3036Z1,"U Vody",50.110591,14.448157,0,,0
U3031Z2,"Přívozní",50.110168,14.451782,0,,0
U3032Z1,"V Přístavu",50.108298,14.453803,0,,0
U3033Z1,"Přístav Holešovice",50.104801,14.455702,0,,0
U3034Z1,"Osadní",50.103238,14.446452,0,,0
U48Z2,"Argentinská",50.102434,14.443084,0,,0
U100Z6,"Vltavská",50.098335,14.438746,0,,0
U717Z6,"Strossmayerovo náměstí",50.099201,14.433375,0,,0
U3035Z1,"Řezáčovo náměstí",50.100511,14.43663,0,,0
U100Z11,"Poliklinika Vltavská",50.098102,14.436588,0,,0
U100Z5,"Vltavská",50.09811,14.438809,0,,0
U48Z3,"Argentinská",50.103027,14.443673,0,,0
U3034Z2,"Osadní",50.103014,14.446608,0,,0
U3033Z2,"Přístav Holešovice",50.104613,14.455927,0,,0
U3032Z2,"V Přístavu",50.108675,14.453687,0,,0
U3031Z1,"Přívozní",50.110283,14.451418,0,,0
U3036Z2,"U Vody",50.110716,14.447904,0,,0
U11Z2,"Násirovo náměstí",50.001251,14.421649,0,,0
U11Z1,"Násirovo náměstí",50.001516,14.42158,0,,0
U21Z2,"Krausova",50.142574,14.506592,0,,0
U899Z4,"Avia Letňany",50.141604,14.515982,0,,0
U326Z2,"Staré Letňany",50.137818,14.5168,0,,0
U325Z2,"Rychnovská",50.134751,14.51385,0,,0
U1Z2,"Boletická",50.133011,14.513583,0,,0
U1000Z4,"Letňany",50.125237,14.516267,0,,0
U1000Z1,"Letňany",50.125887,14.516751,0,,0
U1Z1,"Boletická",50.132733,14.513702,0,,0
U325Z1,"Rychnovská",50.135501,14.514216,0,,0
U326Z1,"Staré Letňany",50.137968,14.517054,0,,0
